"","GeoUID","Region Name","PR_UID","province_name","vector","label","csd_value","province_value","diff_from_province","ratio_to_province"
"116","3515014","Peterborough (CY)","35","Ontario","v_CA21_4404","Total - Immigrant status and period of immigration for the population in private households",0.975481464656729,0.98648848540018,-0.0110070207434509,0.988842220759439
"117","3515014","Peterborough (CY)","35","Ontario","v_CA21_4437","Total - Age at immigration for the immigrant population in private households",0.0941411339972027,0.295739746407852,-0.20159861241065,0.318324253471745
"118","3515014","Peterborough (CY)","35","Ontario","v_CA21_6582","4 Occupations in education, law and social, community and government services",0.0669448063980108,0.0612530619149038,0.00569174448310703,1.0929217953384
"119","3515014","Peterborough (CY)","35","Ontario","v_CA21_5847","Bachelor's degree or higher",0.193123812028547,0.248074689843364,-0.0549508778148169,0.778490591484713
"120","3515014","Peterborough (CY)","35","Ontario","v_CA21_4917","Total - Ethnic or cultural origin for the population in private households",0.975481464656729,0.98648848540018,-0.0110070207434509,0.988842220759439
"121","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_1142","Gini index on adjusted household after-tax income",0.269,0.308,-0.039,0.873376623376623
"122","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4410","Immigrants",0.0609276729559748,0.295739746407852,-0.234812073451877,0.20601787110465
"123","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4875","Total visible minority population",0.0255503144654088,0.338679671219132,-0.313129356753723,0.0754409450482704
"124","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4878","South Asian",0.00655136268343815,0.106531297723233,-0.099979935039795,0.0614970700953865
"125","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4881","Chinese",0.00458595387840671,0.0576665034207817,-0.053080549542375,0.0795254368891393
"126","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4884","Black",0.010482180293501,0.0540454959672923,-0.0435633156737913,0.193951042652004
"127","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4887","Filipino",0,0.0255660491304028,-0.0255660491304028,0
"128","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4890","Arab",0,0.0199814509929807,-0.0199814509929807,0
"129","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4893","Latin American",0,0.01751905343821,-0.01751905343821,0
"130","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4896","Southeast Asian",0,0.0118001746632544,-0.0118001746632544,0
"131","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4899","West Asian",0,0.0149174539659962,-0.0149174539659962,0
"132","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_1189","Non-official languages",0.0301362683438155,0.266299946948603,-0.236163678604787,0.113166632923258
"133","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_1192","Indigenous languages (33)",0,0.0010176503813078,-0.0010176503813078,0
"134","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_6087","28. Military science, leadership and operational art",0,0.000150099037242981,-0.000150099037242981,0
"135","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4272","Total - Occupied private dwellings by dwelling condition",0.383254716981132,0.386053317708973,-0.00279860072784061,0.99275074037843
